transaction_amount,transaction_time,merchant_category,payment_method,device_type,location_mismatch,failed_login_attempts,unusual_spending_score,transaction_frequency,account_age_days,is_international,risk_flag
179.99644912966554,14,Food,Credit Card,Desktop,0,0,2.791083527220317,9,2403,0,0
49.45705836654224,2,Retail,Digital Wallet,Tablet,1,0,41.884058152742455,3,951,0,1
109.39972982306709,14,Food,Debit Card,Desktop,0,0,65.94345812187724,6,2357,0,0
218.84854731242638,15,Retail,Digital Wallet,Mobile,0,1,6.989497510423148,5,1808,0,0
26.42302968421406,19,Travel,Digital Wallet,Desktop,0,0,91.71166242413035,3,3323,0,0
693.4667319581739,4,Retail,Credit Card,Desktop,1,1,34.23331963168309,3,1731,0,1
323.7228902626509,18,Other,Credit Card,Mobile,1,0,34.593559350264435,2,3107,0,0
597.348422445438,9,Food,Debit Card,Desktop,0,0,33.32675675046106,2,2993,0,0
515.017047749384,12,Food,Credit Card,Desktop,0,0,89.97848149510305,4,115,0,0
476.88885687274836,14,Entertainment,Credit Card,Mobile,0,1,94.50219684742372,1,1571,0,0
42.21440870807504,11,Online,Credit Card,Desktop,0,0,89.08823775479928,1,1884,0,0
365.1790631349645,16,Entertainment,Bank Transfer,Mobile,0,0,78.85528051247648,2,1613,0,0
107.81976324516022,14,Online,Digital Wallet,Mobile,0,0,26.035856179345316,2,1448,0,0
8.923285120092789,3,Food,Credit Card,Mobile,0,0,74.06413819282551,9,3640,0,0
599.5639082009561,14,Travel,Debit Card,Desktop,0,0,29.16798963001016,2,1760,0,0
68.48098803908748,16,Online,Debit Card,Mobile,0,0,37.66357811462394,4,1852,0,0
410.9194985864973,10,Online,Debit Card,Mobile,0,0,14.367611715896967,2,1876,0,0
131.00903316559896,22,Retail,Debit Card,Mobile,0,0,52.7552017853701,3,3572,0,1
126.42348212569296,22,Food,Credit Card,Desktop,0,0,80.66403078804653,4,2159,0,1
509.5105708120379,14,Entertainment,Credit Card,Mobile,0,0,67.83319819118515,1,1412,0,0
154.300926652728,19,Retail,Credit Card,Desktop,0,0,37.84549530841289,5,119,1,1
23.52530656791218,20,Online,Digital Wallet,Desktop,1,0,66.95715658436559,4,840,0,0
463.51684356936175,6,Food,Debit Card,Mobile,0,0,63.37679398811207,1,734,0,0
186.2370697503331,12,Entertainment,Digital Wallet,Mobile,0,1,54.06653734518825,3,1490,0,0
75.00680446971512,21,Retail,Credit Card,Mobile,0,0,26.786735582438215,2,2530,0,0
496.4992681624853,12,Retail,Debit Card,Mobile,0,0,2.8793809097240275,6,3143,0,0
208.09852935503977,19,Retail,Debit Card,Tablet,0,0,3.8124243986426998,6,885,0,0
150.8777900038313,19,Retail,Debit Card,Mobile,0,1,95.17252220976398,5,1293,0,0
203.37251742349613,1,Food,Credit Card,Desktop,1,0,86.75887659035354,3,2900,0,0
171.20051142497908,9,Online,Credit Card,Desktop,0,0,23.71204824738703,7,1648,0,0
8.296132853501192,17,Food,Credit Card,Mobile,0,2,19.43899481993818,2,1330,0,0
151.07478054983497,19,Retail,Bank Transfer,Desktop,0,0,30.315586519785153,4,1737,0,0
91.60089149259619,4,Retail,Debit Card,Desktop,0,0,57.22762333813185,4,3112,0,0
531.7285148449786,19,Entertainment,Credit Card,Mobile,0,0,1.7271605910275323,1,1318,1,0
215.22175581810103,18,Food,Credit Card,Mobile,0,1,89.2159536920439,5,1874,0,0
406.47117679092077,1,Other,Credit Card,Mobile,0,1,77.46005298405518,2,1462,0,0
152.81860637275483,3,Online,Debit Card,Desktop,0,0,52.836410303372574,2,2474,0,0
466.8865451238369,15,Online,Debit Card,Mobile,0,0,86.5629300165583,4,1861,0,1
269.2583269719462,20,Retail,Digital Wallet,Mobile,0,0,54.85025466739813,3,1774,0,0
154.02614561653928,15,Online,Debit Card,Desktop,0,0,8.867124505833113,4,3611,1,0
146.0150733122929,16,Retail,Credit Card,Mobile,0,0,55.810476380263474,2,3210,0,0
136.331587887289,14,Food,Credit Card,Mobile,0,0,48.064375599298174,1,145,0,0
302.07471604089324,12,Food,Credit Card,Mobile,0,2,69.42852698708593,2,3382,0,0
137.9385796390863,0,Food,Credit Card,Mobile,0,0,34.61116112549926,5,976,1,0
1.0,21,Retail,Debit Card,Mobile,0,0,36.029925643263525,4,836,0,0
481.9385312436216,4,Food,Credit Card,Mobile,0,0,94.20146471074256,4,1020,0,0
225.06480776844043,19,Retail,Credit Card,Mobile,0,2,91.90770071202904,4,570,0,1
23.251231370269803,0,Retail,Debit Card,Mobile,0,0,90.05693892815398,3,3053,0,1
458.31562463386,11,Entertainment,Credit Card,Mobile,0,0,41.486210898296115,3,2005,0,0
244.65688227607598,22,Other,Credit Card,Mobile,1,0,74.95348179353084,5,463,0,0
135.64232170417282,14,Online,Debit Card,Mobile,0,0,93.96640175605543,1,3047,0,0
225.30106294504398,3,Food,Digital Wallet,Desktop,0,1,96.687635793913,4,3447,0,0
203.8242513146524,18,Retail,Credit Card,Mobile,0,0,24.267853553672893,5,498,0,0
304.9987638857764,15,Retail,Debit Card,Mobile,0,0,21.45493356760998,4,477,0,0
45.22143439561155,22,Retail,Debit Card,Desktop,0,0,49.79225524143577,1,1378,0,0
634.9564963541246,17,Other,Debit Card,Mobile,0,1,86.95901555148238,4,1195,0,0
47.797240433150264,16,Travel,Debit Card,Mobile,0,0,52.83524176558837,3,410,0,0
54.50969576869979,10,Online,Digital Wallet,Desktop,0,0,79.18579046384022,2,251,0,0
12.486228992756255,19,Online,Credit Card,Mobile,1,0,47.446457469907145,3,840,0,0
123.89543300455878,12,Entertainment,Credit Card,Mobile,0,0,75.11868271391647,2,3266,0,0
24.93684939728943,23,Online,Debit Card,Mobile,0,1,26.606079359376256,7,3126,0,0
296.022450647418,21,Retail,Bank Transfer,Mobile,0,0,82.42149884814413,1,1904,0,0
209.19402368707998,8,Food,Credit Card,Mobile,0,0,79.71356451222069,4,2136,0,0
382.06428453210543,16,Online,Debit Card,Mobile,0,0,22.48650025009925,4,1085,0,0
165.28234985668814,16,Food,Credit Card,Mobile,0,0,87.25404126081945,4,2898,0,0
47.89785513512913,4,Retail,Digital Wallet,Unknown,0,0,11.791415483692347,3,1648,0,0
82.28321051635956,21,Retail,Debit Card,Mobile,0,0,76.86604120118264,0,466,0,0
286.69407302657845,7,Online,Credit Card,Mobile,0,0,85.0122274090171,1,713,0,0
87.96635916211034,2,Retail,Debit Card,Mobile,0,0,82.88458875204617,4,1664,0,0
424.6961412775032,5,Online,Debit Card,Mobile,0,1,24.422419491843648,0,2510,0,0
505.92467715528267,2,Retail,Credit Card,Mobile,0,0,8.116198737303904,3,2637,0,0
146.66170429067515,7,Entertainment,Digital Wallet,Desktop,0,0,2.9134599655343596,1,1141,0,0
2.738131531930282,11,Entertainment,Credit Card,Desktop,0,0,2.3994286007962717,6,443,0,0
9.579452487627705,3,Food,Credit Card,Mobile,0,1,51.09919761282961,1,2382,0,0
939.7158614032495,1,Food,Debit Card,Mobile,0,0,20.02286754486865,1,1844,0,1
21.029968437633993,9,Online,Bank Transfer,Unknown,0,0,87.1035375698776,1,2640,0,1
653.2876326468404,14,Entertainment,Credit Card,Desktop,0,1,16.40576085458958,4,1381,1,0
229.9895985319829,12,Online,Debit Card,Mobile,0,1,67.08949086407732,6,2881,0,0
146.89528984930902,23,Retail,Credit Card,Desktop,0,0,91.80107665797651,4,2139,0,0
55.98135955446024,14,Retail,Bank Transfer,Desktop,0,0,96.4814560742849,3,705,0,0
103.70679343395672,21,Retail,Credit Card,Mobile,0,0,85.89061867981302,3,1619,0,0
69.63037975245038,18,Retail,Debit Card,Desktop,0,0,20.442076090061477,2,2653,0,0
62.63346081644945,17,Entertainment,Debit Card,Desktop,0,0,52.938477547828185,3,2829,0,0
95.80247782037206,12,Food,Credit Card,Desktop,0,0,18.456728303821656,4,83,1,0
497.5415989419983,19,Online,Credit Card,Mobile,0,0,59.806542137741914,0,747,0,0
517.1380867539496,19,Retail,Credit Card,Desktop,0,2,23.913831690723008,5,85,0,0
434.78894951259474,0,Travel,Digital Wallet,Mobile,0,0,33.01026476338554,1,2071,0,0
307.19968667529844,15,Online,Credit Card,Desktop,0,0,55.22983463153112,1,1050,0,0
177.8229197338657,7,Online,Digital Wallet,Mobile,0,0,12.216754533658381,3,1789,0,0
1.0,22,Online,Credit Card,Mobile,0,2,35.437699390290064,3,221,0,0
135.9472514265276,5,Online,Credit Card,Desktop,0,0,34.00213626468308,0,2568,0,0
258.8987110298062,2,Entertainment,Digital Wallet,Mobile,0,0,58.5369540899663,2,1998,0,0
202.08911776403923,19,Online,Debit Card,Tablet,1,0,57.23684022241184,3,1598,0,0
148.17627875261806,15,Online,Debit Card,Mobile,1,0,39.00013439019986,1,1135,0,0
495.87397686144294,1,Other,Digital Wallet,Desktop,0,0,86.55691336706148,0,729,0,0
720.194712516626,22,Retail,Digital Wallet,Mobile,0,0,64.28799073812874,2,2408,0,0
267.98854144994425,1,Online,Credit Card,Desktop,0,1,80.45385789001432,3,1341,0,0
481.9371456883933,14,Food,Credit Card,Desktop,0,0,57.07271371929441,3,1554,0,0
76.245504766805,9,Retail,Credit Card,Desktop,0,1,38.12025471126527,2,900,0,0
251.30225582630524,0,Retail,Bank Transfer,Desktop,0,1,37.993939629883435,1,1091,0,0
333.6514855855752,21,Online,Credit Card,Mobile,0,0,20.718210486212097,2,2109,1,0
320.78679698101917,19,Food,Debit Card,Desktop,0,0,83.34190371546742,4,3636,0,0
171.50056616407323,14,Other,Digital Wallet,Desktop,0,0,84.28235019541455,1,3246,0,1
77.28736256846659,23,Retail,Debit Card,Desktop,0,0,10.913758786833105,4,1599,0,0
438.6631735743294,0,Food,Credit Card,Desktop,0,0,83.13075704460022,3,1433,0,0
145.71991002824237,21,Travel,Credit Card,Desktop,0,0,82.07692423934586,2,1237,0,0
82.13417366719736,15,Food,Credit Card,Desktop,0,0,60.27010907345286,3,3013,0,0
152.4319520281284,17,Entertainment,Credit Card,Desktop,1,1,74.63329753564342,0,1009,1,0
175.49188879074816,23,Entertainment,Credit Card,Desktop,0,0,92.1120746855197,2,3082,0,0
176.36790363277754,4,Retail,Credit Card,Desktop,1,1,48.5637716958935,4,1868,0,1
55.2726541545731,20,Retail,Bank Transfer,Mobile,0,0,77.69386093405201,2,1608,0,0
61.72666866815938,4,Retail,Digital Wallet,Desktop,0,0,95.89347071064641,5,2858,0,0
71.81750029981254,22,Online,Digital Wallet,Tablet,0,0,38.17355810039699,2,10,0,0
296.2123339211931,22,Travel,Credit Card,Mobile,0,0,44.68620272613993,6,362,0,0
176.1614976111801,9,Travel,Bank Transfer,Mobile,0,0,65.4459856790605,4,2347,0,0
524.1910951994033,22,Food,Debit Card,Mobile,1,0,49.85826782552325,1,1932,0,1
190.64741169502858,11,Online,Bank Transfer,Mobile,0,1,26.057840629767814,5,1159,0,0
612.3963434403962,9,Retail,Bank Transfer,Tablet,1,0,60.880291512057525,6,1626,0,1
550.1994557630776,1,Retail,Digital Wallet,Mobile,0,0,75.99498695258076,3,3019,0,1
383.3205141743564,23,Entertainment,Credit Card,Desktop,1,0,0.5727222991318004,3,2904,0,0
172.40575279106568,0,Other,Debit Card,Desktop,0,0,20.069024179251237,3,2528,0,0
156.75011647363186,15,Entertainment,Debit Card,Desktop,0,0,99.39480438416142,3,2132,0,0
379.139931708978,17,Retail,Credit Card,Mobile,0,1,85.91206850813381,2,3213,0,1
32.49881714879027,6,Food,Credit Card,Mobile,1,0,99.5304333286993,2,538,0,1
414.7562254402391,3,Other,Credit Card,Mobile,0,1,63.97890295863811,2,2808,0,0
297.6012162308879,9,Food,Digital Wallet,Mobile,0,0,50.60604407094732,3,2255,0,0
189.32058898049138,9,Travel,Digital Wallet,Mobile,1,1,3.2105667412919536,3,742,0,0
138.64236845711542,10,Travel,Debit Card,Mobile,0,0,34.46226532058009,2,2190,0,0
150.0671843987364,2,Other,Debit Card,Mobile,0,1,41.430856910808544,3,3553,0,0
121.46253673395906,13,Online,Credit Card,Mobile,0,0,13.22533570063863,1,1308,1,0
273.6226818946891,12,Entertainment,Debit Card,Mobile,0,0,39.497237445935106,5,2385,0,0
199.6474692399421,18,Retail,Credit Card,Desktop,0,0,22.546011036314884,6,3231,0,0
439.84189825831453,9,Food,Credit Card,Desktop,0,0,44.224468887064404,3,2524,0,0
188.50247107973485,14,Travel,Digital Wallet,Desktop,0,0,59.17808345363186,4,1404,0,0
531.7449992546278,7,Retail,Debit Card,Desktop,0,0,66.6688238481428,6,1937,0,0
318.0512475389832,16,Online,Debit Card,Mobile,0,0,54.02251132137902,2,1199,0,0
785.197243311286,5,Travel,Credit Card,Desktop,0,1,3.623760181402791,5,2716,0,0
26.62187085495492,6,Retail,Credit Card,Mobile,1,0,91.74726820068078,4,2350,0,0
193.6850990480674,13,Online,Debit Card,Mobile,0,1,82.59770410654825,2,965,0,0
417.610071745701,7,Retail,Credit Card,Mobile,0,0,60.25361238113744,7,80,0,0
131.35918005920743,11,Online,Credit Card,Mobile,0,0,85.38107731087838,4,3002,1,0
218.5446533154575,17,Entertainment,Credit Card,Mobile,0,0,86.94870505295957,2,3348,1,0
124.15136877015163,13,Online,Credit Card,Unknown,0,0,22.777046804000335,3,539,1,0
18.924323115712095,0,Online,Credit Card,Desktop,0,0,26.627164756506815,6,2796,0,0
133.96935555834446,3,Online,Credit Card,Mobile,0,0,7.061363256940723,5,528,0,0
489.15798586119325,16,Travel,Debit Card,Desktop,0,0,55.287899306716895,2,79,0,0
159.24214049938504,17,Food,Credit Card,Desktop,1,0,71.62632992748244,1,1716,0,0
612.2257129550317,18,Online,Credit Card,Mobile,0,1,11.153633618122626,5,2908,0,0
7.944706438476901,3,Retail,Bank Transfer,Desktop,0,1,46.931672537513606,4,1733,0,0
19.561591988334904,5,Online,Credit Card,Tablet,1,0,81.4961716175141,4,1301,0,0
394.6782733788489,7,Retail,Credit Card,Mobile,1,0,66.4504616669127,4,1394,0,1
336.8924886010692,14,Retail,Credit Card,Desktop,0,0,56.30833082945335,0,2126,0,0
214.0390080458769,19,Retail,Credit Card,Desktop,0,1,52.83837262464771,1,3146,0,0
479.24549140594905,0,Retail,Credit Card,Desktop,0,1,37.03936332668022,3,2822,0,0
201.58017876695843,4,Other,Debit Card,Unknown,0,0,43.6558799507516,2,3381,0,0
395.7153045907643,15,Online,Credit Card,Mobile,0,0,29.102063907055264,2,706,0,0
710.5581564219273,20,Food,Credit Card,Desktop,0,0,67.39934549886466,3,1561,0,0
268.14529436226167,5,Online,Credit Card,Desktop,0,0,64.35717575868995,5,2112,0,0
205.2358194984509,20,Food,Credit Card,Mobile,0,0,20.173657231532303,5,354,0,0
170.72555781728133,9,Online,Credit Card,Desktop,0,0,26.797037497899534,1,3359,0,0
693.188494985425,9,Online,Credit Card,Unknown,0,0,98.63470176708276,3,3022,0,0
69.80489304965732,4,Retail,Digital Wallet,Mobile,0,0,10.449340640448856,4,1539,1,0
284.52397484373284,7,Food,Credit Card,Tablet,0,0,69.35019545373694,5,1144,0,0
256.2928144556582,0,Entertainment,Digital Wallet,Mobile,0,0,51.64202713978162,1,1761,0,0
421.0562051410504,4,Other,Digital Wallet,Mobile,0,0,7.8147182746431065,4,262,0,0
33.75260552836979,0,Entertainment,Debit Card,Mobile,0,0,5.943411958962985,1,3049,0,0
363.7513326276482,6,Online,Debit Card,Tablet,1,1,80.1645065693499,5,1710,1,1
56.79872042402157,14,Online,Digital Wallet,Desktop,0,0,61.74484101535571,3,2626,0,0
273.14022492383253,22,Food,Credit Card,Mobile,0,0,4.466719304572209,7,838,0,0
239.31851270436977,23,Online,Credit Card,Desktop,0,1,28.80053255696189,3,3583,0,0
288.6331365586244,13,Travel,Credit Card,Mobile,0,0,25.87394871314149,2,1210,0,0
452.87579036735815,22,Travel,Debit Card,Desktop,0,0,56.12395558006358,6,1788,0,0
304.372052717567,8,Online,Credit Card,Mobile,0,0,24.13246723448096,3,3265,0,0
232.21165219479096,7,Retail,Digital Wallet,Mobile,0,3,79.46902376491013,4,281,0,0
70.22274177827009,7,Travel,Credit Card,Desktop,0,0,23.80988507111209,6,2905,0,0
119.20542796481053,2,Entertainment,Digital Wallet,Mobile,0,1,45.0919234457668,2,2338,0,0
559.0821885599099,19,Food,Credit Card,Desktop,0,0,42.20574026729695,2,91,0,0
18.471789835417972,3,Online,Debit Card,Desktop,0,0,7.151907312031536,4,2724,0,0
333.48046846490496,16,Other,Debit Card,Mobile,0,0,38.959055662997685,2,2541,0,0
161.26900541433352,5,Food,Credit Card,Desktop,0,0,40.81026618307365,4,889,0,0
104.39432831019063,1,Food,Digital Wallet,Mobile,0,0,14.559711826525845,7,2085,0,0
839.990737315942,8,Online,Credit Card,Mobile,0,0,88.5018814866981,3,3035,0,0
282.4025237146109,13,Food,Credit Card,Desktop,0,0,37.34255367346273,3,1005,0,0
536.7395506312334,0,Retail,Digital Wallet,Desktop,0,1,84.81664948883554,3,800,0,0
346.9219696469916,16,Online,Credit Card,Desktop,0,0,58.22284974962422,3,3290,0,0
6.142501610464785,10,Online,Credit Card,Desktop,0,0,0.9729883302569742,3,61,0,0
638.7955552324836,5,Retail,Credit Card,Tablet,0,0,68.25223772469661,4,3634,0,0
404.433033716561,0,Online,Debit Card,Mobile,0,0,40.42445934168207,5,2253,0,0
6.529997189721504,18,Entertainment,Debit Card,Mobile,0,0,73.18947770159936,3,3450,0,0
212.54466128072283,15,Retail,Debit Card,Mobile,1,0,68.94009818150117,0,1265,0,0
273.62503946143806,17,Entertainment,Debit Card,Desktop,0,1,73.88956421205657,1,2865,0,0
183.91923035615326,10,Retail,Credit Card,Desktop,0,0,69.18510696714803,2,2040,0,0
279.9191840223957,8,Retail,Credit Card,Mobile,0,0,2.05162777536787,2,1474,0,0
94.06907525353378,20,Online,Debit Card,Mobile,1,0,96.50343365220084,1,383,0,1
6.193817203174701,5,Online,Debit Card,Mobile,0,0,46.3558861753402,6,1080,0,0
266.5941738099932,1,Retail,Credit Card,Mobile,0,0,89.12395238275224,3,2725,0,1
69.41351281858074,7,Online,Credit Card,Mobile,0,0,16.48481879756024,4,3449,0,0
176.59045291771162,21,Retail,Digital Wallet,Mobile,0,0,35.715208416141905,4,2107,0,0
990.4118968904936,15,Retail,Digital Wallet,Desktop,0,0,97.38825687904371,2,3013,0,1
3.8498450912566264,7,Retail,Debit Card,Desktop,0,0,87.51090490202871,3,1690,0,1
515.2827240456044,7,Retail,Credit Card,Desktop,0,0,79.75374723107772,1,3499,0,0
102.62960691641658,13,Travel,Debit Card,Desktop,0,0,29.021530412770325,3,3416,0,0
230.18300651181906,0,Online,Credit Card,Mobile,0,0,70.52364821348196,0,114,0,0
397.84368481215466,6,Retail,Debit Card,Desktop,0,0,24.114404887471174,2,1770,0,0
246.4957978774758,1,Travel,Debit Card,Mobile,0,1,67.13510023302554,3,2455,0,0
269.6138405371033,14,Online,Credit Card,Mobile,0,1,96.7151863499825,2,3550,0,0
38.99326024882671,23,Travel,Credit Card,Mobile,0,0,34.98916550942951,3,2492,0,0
66.1949258829235,17,Entertainment,Debit Card,Mobile,0,0,48.83513082741068,2,2268,0,0
38.72066891769945,3,Food,Bank Transfer,Mobile,0,0,39.960188721877465,5,1941,0,0
125.64204475935908,17,Retail,Debit Card,Mobile,0,0,9.971356647655838,4,2093,0,0
400.6000306094506,22,Online,Debit Card,Desktop,0,0,95.10044556469198,2,271,0,0
250.82262375160394,4,Retail,Credit Card,Desktop,0,0,38.69731167273357,2,448,0,0
300.03384888626,15,Retail,Debit Card,Mobile,0,0,96.06932152710279,3,529,0,0
299.8676724747608,12,Travel,Debit Card,Mobile,0,0,72.016469010128,4,881,1,0
415.33273121452135,8,Food,Credit Card,Desktop,0,0,22.123004318321748,2,1255,0,0
236.4450124620764,4,Entertainment,Debit Card,Mobile,0,1,60.74610655253904,3,1051,0,0
257.65442180367563,7,Food,Debit Card,Mobile,0,0,9.095993489574827,2,3363,0,0
506.64187235794697,17,Food,Debit Card,Mobile,0,2,19.563779892550926,2,2317,0,0
49.513775400933625,2,Food,Credit Card,Desktop,0,1,10.637443957823212,2,3170,0,0
106.72277398545215,5,Travel,Credit Card,Desktop,0,0,6.483339756590334,1,1988,0,0
205.77647975605677,10,Online,Digital Wallet,Mobile,0,0,61.867659892029124,3,3018,0,0
204.87436908607677,22,Other,Credit Card,Mobile,0,0,26.954658773103525,2,2729,0,0
406.11967236573696,13,Food,Credit Card,Mobile,0,0,75.7084539505072,1,1162,0,0
288.6462288179032,23,Retail,Digital Wallet,Mobile,0,0,33.574784386061985,1,1468,0,0
117.2420716498342,18,Food,Credit Card,Mobile,1,0,87.05348100312708,4,641,0,0
490.39190994631707,6,Retail,Credit Card,Mobile,0,0,44.157783264693876,5,1802,0,0
51.57519313949718,23,Food,Credit Card,Mobile,0,0,35.134652827138424,3,2984,0,0
89.00451437474797,9,Retail,Digital Wallet,Mobile,0,0,4.068624547388522,1,3431,0,0
486.66099998801064,14,Online,Credit Card,Mobile,0,0,73.03843843579902,1,1699,0,0
564.9406940334458,5,Retail,Debit Card,Desktop,0,0,97.63941689350769,4,1730,0,0
54.04570972554601,19,Other,Debit Card,Mobile,0,0,26.052275181251805,3,554,0,0
204.53436977614803,5,Retail,Credit Card,Mobile,0,1,65.44345484525843,5,266,0,0
238.32569330521443,15,Entertainment,Credit Card,Unknown,0,0,67.45680303263752,4,2057,0,0
262.0960216863445,8,Online,Credit Card,Mobile,0,0,44.05796270463418,0,1875,0,0
71.22730220531335,18,Retail,Digital Wallet,Mobile,0,0,34.30665179947976,1,970,0,0
534.4150194370905,17,Online,Bank Transfer,Mobile,0,0,5.219786836080475,0,2706,0,0
416.9110450864636,4,Travel,Digital Wallet,Mobile,0,0,94.95120862104713,5,2682,0,0
23.66092955967479,15,Other,Credit Card,Mobile,0,1,50.998958878141174,2,1898,0,0
284.3792198318841,6,Other,Credit Card,Mobile,0,0,30.600061389725397,3,3328,0,0
287.1674435848031,18,Retail,Debit Card,Mobile,0,1,88.1555146945538,0,2988,1,0
555.827709184429,4,Online,Debit Card,Unknown,0,0,13.79843983456478,2,2620,0,0
509.46761796038606,19,Retail,Debit Card,Mobile,0,0,70.02494740353245,2,2206,0,0
64.33751240783288,10,Retail,Bank Transfer,Desktop,0,0,11.724490808503141,2,2462,0,0
539.9613730591814,22,Retail,Digital Wallet,Desktop,1,0,73.01186254911084,5,1192,0,0
64.21252313323646,17,Retail,Credit Card,Tablet,0,0,60.26022080217823,7,2362,0,1
429.2662148375512,6,Entertainment,Debit Card,Mobile,0,0,57.01726889616273,3,409,0,0
693.156743526298,17,Food,Debit Card,Unknown,1,1,56.29281655475017,3,3296,0,0
514.4832320564907,2,Online,Debit Card,Desktop,0,0,43.73580211372722,2,3502,1,1
181.73111505723696,4,Travel,Debit Card,Mobile,0,0,89.57709342219832,1,545,0,1
50.466368468363335,22,Other,Digital Wallet,Desktop,0,0,3.6922656061011305,2,3452,0,0
308.5773888777859,12,Retail,Debit Card,Mobile,0,0,87.70062650056688,3,1604,0,0
243.16189137426122,15,Retail,Credit Card,Mobile,0,0,42.53155300586335,3,1365,0,0
184.56516839127573,21,Online,Credit Card,Mobile,0,0,32.888808656851964,2,344,0,0
87.94039908418104,11,Online,Digital Wallet,Mobile,0,0,59.59206124918075,2,3241,0,0
207.22374022100146,6,Online,Bank Transfer,Desktop,0,1,21.655111930145075,3,928,0,0
11.88230020300346,21,Food,Credit Card,Mobile,1,0,44.55123186750273,0,2753,0,0
141.6091756539053,12,Retail,Debit Card,Desktop,1,0,62.71218575723017,1,1628,0,0
232.08437434971154,0,Retail,Credit Card,Mobile,0,0,37.38141292138928,4,1840,0,0
30.151990624188997,14,Food,Credit Card,Mobile,0,0,31.81120234207103,2,1155,0,0
470.78511191855495,20,Food,Credit Card,Desktop,0,0,58.970848743814905,3,2600,0,0
87.53842260301022,11,Travel,Credit Card,Mobile,0,1,62.544066133942145,1,837,0,0
86.31672997965575,16,Food,Credit Card,Desktop,0,0,31.298679053104237,2,2802,1,0
217.8876801730309,22,Online,Debit Card,Desktop,0,0,64.8600316878761,1,2695,0,0
739.0658500631448,19,Online,Bank Transfer,Mobile,0,0,84.3336948302419,3,1736,1,0
250.54816996053535,4,Retail,Debit Card,Mobile,0,1,11.321055730404384,1,2646,0,0
41.14331178791787,16,Food,Credit Card,Mobile,0,1,93.89293933990801,7,2269,0,0
308.2384068356112,23,Retail,Credit Card,Desktop,0,0,6.732745344581903,4,3339,0,0
84.1763037083789,14,Retail,Credit Card,Desktop,0,0,52.432705770601416,3,1016,0,0
220.47843752643467,19,Online,Credit Card,Mobile,1,0,90.27294159513069,5,343,0,1
33.72573262332899,18,Entertainment,Digital Wallet,Mobile,0,0,25.576647308155376,3,644,0,0
349.61539147229985,0,Online,Credit Card,Mobile,0,0,69.67059637011569,8,1050,0,0
105.16961685103016,3,Retail,Credit Card,Mobile,0,1,4.195137510562308,4,3122,0,0
586.3615382663273,2,Online,Credit Card,Unknown,0,0,48.05188501143465,3,2728,0,1
580.2003011191383,7,Retail,Digital Wallet,Mobile,0,1,62.59853136668103,2,391,0,0
115.99175076137942,8,Online,Debit Card,Mobile,0,0,53.947657649376055,1,1854,0,0
351.82703615982655,11,Travel,Debit Card,Desktop,0,0,17.78384450080026,3,590,0,0
203.5718354310521,4,Retail,Debit Card,Desktop,0,0,2.1462079691746405,8,3443,0,0
571.2948845984857,8,Retail,Credit Card,Mobile,0,0,44.831042294088505,3,917,0,0
223.5707543682709,0,Retail,Digital Wallet,Mobile,1,0,18.05211564410456,4,82,0,1
434.8924495849602,22,Food,Credit Card,Desktop,0,0,36.54525932123549,5,733,0,0
364.52800415476173,10,Online,Debit Card,Desktop,0,0,84.06058328277368,1,603,0,0
353.29113057746645,6,Travel,Credit Card,Mobile,0,1,54.886105705579745,4,1700,0,0
147.69778089464896,21,Entertainment,Credit Card,Mobile,0,0,8.172601462178763,6,3629,0,0
405.57872123725275,19,Online,Digital Wallet,Desktop,0,0,71.73554258397591,3,3618,0,0
424.4603394293549,13,Entertainment,Debit Card,Mobile,0,0,45.000767171727,0,1475,0,0
169.73540684242482,2,Travel,Credit Card,Mobile,0,1,4.055074162374606,3,1377,0,0
30.248891728774407,10,Other,Debit Card,Desktop,0,1,72.16740144580591,3,1696,0,0
383.9088546538483,16,Retail,Credit Card,Desktop,0,0,88.57606351995524,4,2147,0,0
131.9536501784617,17,Food,Digital Wallet,Desktop,0,0,74.65753343583977,3,1572,0,0
111.83548605829276,18,Online,Debit Card,Desktop,0,0,97.81193593716877,4,2420,0,0
126.04566943730573,17,Retail,Credit Card,Desktop,0,1,15.739420519150437,2,1444,0,1
293.1493248937145,5,Online,Credit Card,Mobile,0,0,56.456946277021224,6,1464,0,0
3.087347868918977,14,Retail,Credit Card,Desktop,0,0,9.236723987421303,3,1021,0,0
480.8076138223135,6,Retail,Debit Card,Desktop,0,0,97.56844475981053,1,1712,0,0
203.34893991163028,4,Retail,Credit Card,Mobile,0,0,21.507781118892446,4,610,0,0
8.930311776912204,4,Other,Credit Card,Tablet,0,0,94.19985947984098,1,442,0,0
391.45678145402394,6,Online,Digital Wallet,Desktop,0,0,45.80183804238553,0,774,0,0
99.74298651701663,21,Retail,Credit Card,Mobile,1,1,79.35282240209219,1,2412,0,1
178.60508229983355,11,Retail,Credit Card,Desktop,0,1,95.4605266191476,4,3551,0,0
96.11088818234539,7,Travel,Credit Card,Mobile,0,0,23.285421660031403,3,2748,0,0
383.7391876765057,17,Food,Credit Card,Mobile,0,0,81.57871369335311,2,1136,0,0
323.1685112758502,17,Online,Debit Card,Mobile,0,0,88.94152148961079,1,2170,0,1
105.05932374439674,16,Other,Debit Card,Mobile,0,0,55.15911041466934,1,3526,0,0
